Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2016,2016,2016,6,1,1,Import,818,Egypt,EGY,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,10124,,,,8838898,,84593210,,,6
H4,2016,2016,2016,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,233518,,,,261738232,,2493280172,,,0
H4,2016,2016,2016,6,1,1,Import,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,1342,,,,3302695,,11217629,,,2
H4,2016,2016,2016,6,1,1,Import,842,USA,USA,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,317176,,,,113951859,,1066925751,,,4
H4,2016,2016,2016,6,1,1,Import,854,Burkina Faso,BFA,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,33,,,,107867,,278326,,,2
H4,2016,2016,2016,6,1,1,Import,858,Uruguay,URY,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,10532,,,,9033563,,64994480,,,0
H4,2016,2016,2016,6,1,1,Import,882,Samoa,WSM,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,69,,,,17844,,170772,,,4
H4,2017,2017,2017,6,1,1,Import,24,Angola,AGO,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,374,,,,263357,,2779630,,,0
H4,2017,2017,2017,6,1,1,Import,31,Azerbaijan,AZE,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,70,,,,38033,,548469,,,0
H4,2017,2017,2017,6,1,1,Import,32,Argentina,ARG,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,58194,,,,44233540,,407444616,,,0
H4,2017,2017,2017,6,1,1,Import,72,Botswana,BWA,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,114,,,,289014,,1005293,,,2
H4,2017,2017,2017,6,1,1,Import,84,Belize,BLZ,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,48,,,,201416,,425800,,,2
H4,2017,2017,2017,6,1,1,Import,90,Solomon Isds,SLB,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,59,,,,48479,,457342,,,4
H4,2017,2017,2017,6,1,1,Import,108,Burundi,BDI,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",1,No Quantity,0,,,,401080,,1236275,,,2
H4,2017,2017,2017,6,1,1,Import,120,Cameroon,CMR,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,332,,,,1649744,,2929838,,,2
H4,2017,2017,2017,6,1,1,Import,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,163,,,,164732,,1442275,,,2
H4,2017,2017,2017,6,1,1,Import,140,Central African Rep.,CAF,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,13,,,,32545,,116989,,,2
H4,2017,2017,2017,6,1,1,Import,204,Benin,BEN,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,134,,,,145719,,1185120,,,2
H4,2017,2017,2017,6,1,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,620,,,,,,1686901,,,4
H4,2017,2017,2017,6,1,1,Import,270,Gambia,GMB,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,129,,,,1004433,,1139442,,,2
H4,2017,2017,2017,6,1,1,Import,275,State of Palestine,PSE,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,1617,,,,1635728,,16039661,,,6
H4,2017,2017,2017,6,1,1,Import,288,Ghana,GHA,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,6999,,,,14311198,,61639396,,,2
H4,2017,2017,2017,6,1,1,Import,384,Côte d'Ivoire,CIV,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,225,,,,408165,,1982200,,,2
H4,2017,2017,2017,6,1,1,Import,388,Jamaica,JAM,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,790,,,,2007343,,7840108,,,2
H4,2017,2017,2017,6,1,1,Import,404,Kenya,KEN,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,2979,,,,2720364,,6977301,,,0
H4,2017,2017,2017,6,1,1,Import,454,Malawi,MWI,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,1349,,,,1146093,,2186594,,,0
H4,2017,2017,2017,6,1,1,Import,466,Mali,MLI,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,52,,,,92196,,462943,,,2
H4,2017,2017,2017,6,1,1,Import,484,Mexico,MEX,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,33559,,,,15909202,,150083479,,,4
H4,2017,2017,2017,6,1,1,Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,1110,,,,1137602,,9038520,,,0
H4,2017,2017,2017,6,1,1,Import,508,Mozambique,MOZ,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",1,No Quantity,0,,,,547919,,2512557,,,6
H4,2017,2017,2017,6,1,1,Import,524,Nepal,NPL,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,11438,,,,2401654,,22656609,,,4
H4,2017,2017,2017,6,1,1,Import,533,Aruba,ABW,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",1,No Quantity,0,,,,496558,,2389877,,,0
H4,2017,2017,2017,6,1,1,Import,566,Nigeria,NGA,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,7286,,,,6801539,,64164041,,,6
H4,2017,2017,2017,6,1,1,Import,585,Palau,PLW,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,106,,,,,,517641,,,0
H4,2017,2017,2017,6,1,1,Import,608,Philippines,PHL,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,23196,,,,19780944,,163618500,,,6
H4,2017,2017,2017,6,1,1,Import,634,Qatar,QAT,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,37913,,,,18123510,,375880597,,,6
H4,2017,2017,2017,6,1,1,Import,662,Saint Lucia,LCA,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,21,,,,60480,,192416,,,2
H4,2017,2017,2017,6,1,1,Import,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,89455,,,,83128531,,886881794,,,2
H4,2017,2017,2017,6,1,1,Import,686,Senegal,SEN,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,70,,,,98677,,619960,,,2
H4,2017,2017,2017,6,1,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,2822,,,,4071645,,38410893,,,6
H4,2017,2017,2017,6,1,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,3337,,,,1358039,,13316692,,,6
H4,2017,2017,2017,6,1,1,Import,716,Zimbabwe,ZWE,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,2698,,,,1425910,,2781267,,,6
H4,2017,2017,2017,6,1,1,Import,748,Eswatini,SWZ,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,117,,,,143060,,1224027,,,2
H4,2017,2017,2017,6,1,1,Import,768,Togo,TGO,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,16,,,,24935,,182395,,,0
H4,2017,2017,2017,6,1,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,5612,,,,,,55639004,,,6
H4,2017,2017,2017,6,1,1,Import,788,Tunisia,TUN,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,5838,,,,6487580,,54836074,,,0
H4,2017,2017,2017,6,1,1,Import,800,Uganda,UGA,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,99,,,,108836,,322325,,,0
H4,2017,2017,2017,6,1,1,Import,804,Ukraine,UKR,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,3737,,,,2648481,,18501098,,,4
H4,2017,2017,2017,6,1,1,Import,818,Egypt,EGY,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,12207,,,,11395721,,107504414,,,6
H4,2017,2017,2017,6,1,1,Import,854,Burkina Faso,BFA,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,50,,,,150187,,448845,,,2
H4,2017,2017,2017,6,1,1,Import,860,Uzbekistan,UZB,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,8,,,,4311,,42273,,,4
H4,2017,2017,2017,6,1,1,Import,882,Samoa,WSM,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,57,,,,28387,,267805,,,4
H4,2018,2018,2018,6,1,1,Import,72,Botswana,BWA,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",1,No Quantity,0,,,,309101,,954591,,,2
H4,2018,2018,2018,6,1,1,Import,90,Solomon Isds,SLB,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,31,,,,26756,,286243,,,4
H4,2018,2018,2018,6,1,1,Import,108,Burundi,BDI,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,935,,,,536457,,1599375,,,0
H4,2018,2018,2018,6,1,1,Import,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,267,,,,156793,,1643898,,,0
H4,2018,2018,2018,6,1,1,Import,204,Benin,BEN,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,19,,,,47798,,221482,,,2
H4,2018,2018,2018,6,1,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,752,,,,229062,,2715214,,,4
H4,2018,2018,2018,6,1,1,Import,270,Gambia,GMB,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,142,,,,914798,,1610091,,,2
H4,2018,2018,2018,6,1,1,Import,275,State of Palestine,PSE,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,1564,,,,1648914,,17640335,,,6
H4,2018,2018,2018,6,1,1,Import,404,Kenya,KEN,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,5050,,,,4407193,,10818454,,,0
H4,2018,2018,2018,6,1,1,Import,484,Mexico,MEX,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,30478,,,,10246321,,109616679,,,4
H4,2018,2018,2018,6,1,1,Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,1364,,,,1081728,,9717867,,,0
H4,2018,2018,2018,6,1,1,Import,533,Aruba,ABW,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,290,,,,573841,,3271811,,,2
H4,2018,2018,2018,6,1,1,Import,566,Nigeria,NGA,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,8171,,,,68224543,,92130238,,,2
H4,2018,2018,2018,6,1,1,Import,608,Philippines,PHL,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",1,No Quantity,0,,,,18525965,,196382949,,,6
H4,2018,2018,2018,6,1,1,Import,634,Qatar,QAT,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,31374,,,,17206758,,353724474,,,2
H4,2018,2018,2018,6,1,1,Import,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,184204,,,,162253475,,2076774323,,,2
H4,2018,2018,2018,6,1,1,Import,686,Senegal,SEN,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,53,,,,95531,,604398,,,2
H4,2018,2018,2018,6,1,1,Import,804,Ukraine,UKR,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,6439,,,,3601648,,23259608,,,0
H4,2018,2018,2018,6,1,1,Import,818,Egypt,EGY,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,14843,,,,15642982,,167350956,,,6
H4,2018,2018,2018,6,1,1,Import,854,Burkina Faso,BFA,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,70,,,,274972,,796351,,,2
H4,2018,2018,2018,6,1,1,Import,882,Samoa,WSM,0,World,WLD,,,,,,,,870321,"Vehicles; spark-ignition internal combustion reciprocating piston engine, cylinder capacity not exceeding 1000cc",5,Number of items,107,,,,23208,,248282,,,4
H3,2016,2016,2016,6,1,1,Import,28,Antigua and Barbuda,ATG,0,World,WLD,,,,,,,,870321,"Vehicles (excl. of 87.02 & 8703.10) principally designed for the transportof persons, with spark-ignition internal combustion reciprocating piston engine, of a cylinder capacity not>1000cc",5,Number of items,35,,,,63463,,289492,,,2
H3,2016,2016,2016,6,1,1,Import,270,Gambia,GMB,0,World,WLD,,,,,,,,870321,"Vehicles (excl. of 87.02 & 8703.10) principally designed for the transportof persons, with spark-ignition internal combustion reciprocating piston engine, of a cylinder capacity not>1000cc",5,Number of items,71,,,,409089,,592347,,,2
H3,2016,2016,2016,6,1,1,Import,328,Guyana,GUY,0,World,WLD,,,,,,,,870321,"Vehicles (excl. of 87.02 & 8703.10) principally designed for the transportof persons, with spark-ignition internal combustion reciprocating piston engine, of a cylinder capacity not>1000cc",5,Number of items,387,,,,217252,,1894465,,,2
H3,2016,2016,2016,6,1,1,Import,508,Mozambique,MOZ,0,World,WLD,,,,,,,,870321,"Vehicles (excl. of 87.02 & 8703.10) principally designed for the transportof persons, with spark-ignition internal combustion reciprocating piston engine, of a cylinder capacity not>1000cc",1,No Quantity,0,,,,258047,,2416089,,,6
H3,2016,2016,2016,6,1,1,Import,659,Saint Kitts and Nevis,KNA,0,World,WLD,,,,,,,,870321,"Vehicles (excl. of 87.02 & 8703.10) principally designed for the transportof persons, with spark-ignition internal combustion reciprocating piston engine, of a cylinder capacity not>1000cc",5,Number of items,67,,,,105901,,590076,,,2
H3,2016,2016,2016,6,1,1,Import,670,Saint Vincent and the Grenadines,VCT,0,World,WLD,,,,,,,,870321,"Vehicles (excl. of 87.02 & 8703.10) principally designed for the transportof persons, with spark-ignition internal combustion reciprocating piston engine, of a cylinder capacity not>1000cc",5,Number of items,14,,,,28053,,124050,,,2
H3,2016,2016,2016,6,1,1,Import,678,Sao Tome and Principe,STP,0,World,WLD,,,,,,,,870321,"Vehicles (excl. of 87.02 & 8703.10) principally designed for the transportof persons, with spark-ignition internal combustion reciprocating piston engine, of a cylinder capacity not>1000cc",5,Number of items,14,,,,27082,,118724,,,2
H3,2016,2016,2016,6,1,1,Import,690,Seychelles,SYC,0,World,WLD,,,,,,,,870321,"Vehicles (excl. of 87.02 & 8703.10) principally designed for the transportof persons, with spark-ignition internal combustion reciprocating piston engine, of a cylinder capacity not>1000cc",5,Number of items,2196,,,,157733,,1192404,,,0
H3,2016,2016,2016,6,1,1,Import,694,Sierra Leone,SLE,0,World,WLD,,,,,,,,870321,"Vehicles (excl. of 87.02 & 8703.10) principally designed for the transportof persons, with spark-ignition internal combustion reciprocating piston engine, of a cylinder capacity not>1000cc",5,Number of items,906,,,,960692,,7567952,,,2
H3,2016,2016,2016,6,1,1,Import,740,Suriname,SUR,0,World,WLD,,,,,,,,870321,"Vehicles (excl. of 87.02 & 8703.10) principally designed for the transportof persons, with spark-ignition internal combustion reciprocating piston engine, of a cylinder capacity not>1000cc",5,Number of items,381,,,,517180,,1898263,,,0
H3,2017,2017,2017,6,1,1,Import,28,Antigua and Barbuda,ATG,0,World,WLD,,,,,,,,870321,"Vehicles (excl. of 87.02 & 8703.10) principally designed for the transportof persons, with spark-ignition internal combustion reciprocating piston engine, of a cylinder capacity not>1000cc",5,Number of items,138,,,,123288,,424827,,,2
H3,2017,2017,2017,6,1,1,Import,328,Guyana,GUY,0,World,WLD,,,,,,,,870321,"Vehicles (excl. of 87.02 & 8703.10) principally designed for the transportof persons, with spark-ignition internal combustion reciprocating piston engine, of a cylinder capacity not>1000cc",5,Number of items,377,,,,173570,,1987045,,,6
H3,2017,2017,2017,6,1,1,Import,659,Saint Kitts and Nevis,KNA,0,World,WLD,,,,,,,,870321,"Vehicles (excl. of 87.02 & 8703.10) principally designed for the transportof persons, with spark-ignition internal combustion reciprocating piston engine, of a cylinder capacity not>1000cc",5,Number of items,49,,,,85421,,433105,,,2
H3,2017,2017,2017,6,1,1,Import,670,Saint Vincent and the Grenadines,VCT,0,World,WLD,,,,,,,,870321,"Vehicles (excl. of 87.02 & 8703.10) principally designed for the transportof persons, with spark-ignition internal combustion reciprocating piston engine, of a cylinder capacity not>1000cc",5,Number of items,37,,,,72302,,376265,,,2
H3,2017,2017,2017,6,1,1,Import,678,Sao Tome and Principe,STP,0,World,WLD,,,,,,,,870321,"Vehicles (excl. of 87.02 & 8703.10) principally designed for the transportof persons, with spark-ignition internal combustion reciprocating piston engine, of a cylinder capacity not>1000cc",5,Number of items,16,,,,20999,,147156,,,2
H3,2017,2017,2017,6,1,1,Import,690,Seychelles,SYC,0,World,WLD,,,,,,,,870321,"Vehicles (excl. of 87.02 & 8703.10) principally designed for the transportof persons, with spark-ignition internal combustion reciprocating piston engine, of a cylinder capacity not>1000cc",5,Number of items,181,,,,145855,,1124651,,,0
H3,2017,2017,2017,6,1,1,Import,694,Sierra Leone,SLE,0,World,WLD,,,,,,,,870321,"Vehicles (excl. of 87.02 & 8703.10) principally designed for the transportof persons, with spark-ignition internal combustion reciprocating piston engine, of a cylinder capacity not>1000cc",5,Number of items,395,,,,1304074,,3481505,,,2
H3,2017,2017,2017,6,1,1,Import,740,Suriname,SUR,0,World,WLD,,,,,,,,870321,"Vehicles (excl. of 87.02 & 8703.10) principally designed for the transportof persons, with spark-ignition internal combustion reciprocating piston engine, of a cylinder capacity not>1000cc",5,Number of items,797,,,,1025953,,2535503,,,0
H3,2018,2018,2018,6,1,1,Import,28,Antigua and Barbuda,ATG,0,World,WLD,,,,,,,,870321,"Vehicles (excl. of 87.02 & 8703.10) principally designed for the transportof persons, with spark-ignition internal combustion reciprocating piston engine, of a cylinder capacity not>1000cc",5,Number of items,107,,,,311441,,1206819,,,2
H3,2018,2018,2018,6,1,1,Import,328,Guyana,GUY,0,World,WLD,,,,,,,,870321,"Vehicles (excl. of 87.02 & 8703.10) principally designed for the transportof persons, with spark-ignition internal combustion reciprocating piston engine, of a cylinder capacity not>1000cc",5,Number of items,287,,,,163041,,1462338,,,0
H3,2018,2018,2018,6,1,1,Import,670,Saint Vincent and the Grenadines,VCT,0,World,WLD,,,,,,,,870321,"Vehicles (excl. of 87.02 & 8703.10) principally designed for the transportof persons, with spark-ignition internal combustion reciprocating piston engine, of a cylinder capacity not>1000cc",5,Number of items,33,,,,57146,,380322,,,2
H3,2018,2018,2018,6,1,1,Import,678,Sao Tome and Principe,STP,0,World,WLD,,,,,,,,870321,"Vehicles (excl. of 87.02 & 8703.10) principally designed for the transportof persons, with spark-ignition internal combustion reciprocating piston engine, of a cylinder capacity not>1000cc",5,Number of items,8,,,,8149,,91977,,,2
H3,2018,2018,2018,6,1,1,Import,740,Suriname,SUR,0,World,WLD,,,,,,,,870321,"Vehicles (excl. of 87.02 & 8703.10) principally designed for the transportof persons, with spark-ignition internal combustion reciprocating piston engine, of a cylinder capacity not>1000cc",5,Number of items,1008,,,,1379448,,3294890,,,0
H2,2016,2016,2016,6,1,1,Import,52,Barbados,BRB,0,World,WLD,,,,,,,,870321,Vehicles (excl. of 87.02 & 8703.10) princ. designed for the tpt. of persons ...,5,Number of items,28,,,,13818,,237037,,,2
H2,2016,2016,2016,6,1,1,Import,608,Philippines,PHL,0,World,WLD,,,,,,,,870321,Vehicles (excl. of 87.02 & 8703.10) princ. designed for the tpt. of persons ...,5,Number of items,438284,,,,22728689,,199634397,,,2
H2,2017,2017,2017,6,1,1,Import,52,Barbados,BRB,0,World,WLD,,,,,,,,870321,Vehicles (excl. of 87.02 & 8703.10) princ. designed for the tpt. of persons ...,5,Number of items,10,,,,15214,,96122,,,2
H2,2017,2017,2017,6,1,1,Import,626,Timor-Leste,TLS,0,World,WLD,,,,,,,,870321,Vehicles (excl. of 87.02 & 8703.10) princ. designed for the tpt. of persons ...,5,Number of items,9,,,,6370,,86934,,,2
H2,2018,2018,2018,6,1,1,Import,52,Barbados,BRB,0,World,WLD,,,,,,,,870321,Vehicles (excl. of 87.02 & 8703.10) princ. designed for the tpt. of persons ...,5,Number of items,64,,,,87904,,722748,,,2
